date,currency,rate,pair
2024-05-03,GBp,0.012545200000000001,GBPUSD
2024-05-06,GBp,0.0125621,GBPUSD
2024-05-07,GBp,0.0125084,GBPUSD
2024-05-08,GBp,0.0124975,GBPUSD
2024-05-09,GBp,0.0125237,GBPUSD
2024-05-10,GBp,0.0125211,GBPUSD
2024-05-13,GBp,0.012558800000000002,GBPUSD
2024-05-14,GBp,0.0125919,GBPUSD
2024-05-15,GBp,0.0126854,GBPUSD
2024-05-16,GBp,0.0126693,GBPUSD
2024-05-17,GBp,0.0126988,GBPUSD
2024-05-20,GBp,0.012706,GBPUSD
2024-05-21,GBp,0.0127092,GBPUSD
2024-05-22,GBp,0.0127166,GBPUSD
2024-05-23,GBp,0.0126981,GBPUSD
2024-05-24,GBp,0.0127345,GBPUSD
2024-05-27,GBp,0.0127679,GBPUSD
2024-05-28,GBp,0.0127613,GBPUSD
2024-05-29,GBp,0.0127,GBPUSD
2024-05-30,GBp,0.0127319,GBPUSD
2024-05-31,GBp,0.0127399,GBPUSD
2024-06-03,GBp,0.012807299999999999,GBPUSD
2024-06-04,GBp,0.0127699,GBPUSD
2024-06-05,GBp,0.012786500000000001,GBPUSD
2024-06-06,GBp,0.012790699999999999,GBPUSD
2024-06-07,GBp,0.012715,GBPUSD
2024-06-10,GBp,0.012730300000000002,GBPUSD
2024-06-11,GBp,0.0127401,GBPUSD
2024-06-12,GBp,0.0127977,GBPUSD
2024-06-13,GBp,0.012762,GBPUSD
2024-06-14,GBp,0.0126838,GBPUSD
2024-06-17,GBp,0.0127043,GBPUSD
2024-06-18,GBp,0.012708299999999999,GBPUSD
2024-06-19,GBp,0.0127159,GBPUSD
2024-06-20,GBp,0.0126568,GBPUSD
2024-06-21,GBp,0.012640400000000001,GBPUSD
2024-06-24,GBp,0.0126791,GBPUSD
2024-06-25,GBp,0.0126855,GBPUSD
