dropped,survivor,name,orig_sector,propagated_sector,issuer_group,non_canonical_tag,dropped_price,dropped_shares,dropped_marketCap,decided_by,dropped_vol_t,survivor_vol_t,dropped_isin_t,survivor_isin_t,dropped_volAvg,dropped_volAvg_asof,survivor_volAvg,survivor_volAvg_asof
0KCC.L,IMDX,Insight Molecular Diagnostics Inc.,Healthcare,Healthcare,0KCC.L|IMDX,lse-iob,5.9,36750000.0,216825000.0,canonicity,1,0,0,0,382.0,2026-08-19,246801.0,2026-08-19
TLRY,TLRY.TO,"Tilray Brands, Inc.",Healthcare,Healthcare,TLRY|TLRY.TO,,5.49,111832375.0,613959738.75,shares,0,0,0,0,3966246.0,2026-08-19,493076.0,2026-08-19
LGO.TO,LGO,Largo Inc.,Basic Materials,Basic Materials,LGO|LGO.TO,,1.59,89873000.0,142898070.0,punctuation,0,0,0,0,156903.0,2026-08-19,1499612.0,2026-08-19
TSAT.TO,TSAT,Telesat Corporation,Communication Services,Communication Services,TSAT|TSAT.TO,,71.8546,15219358.0,1093580634.7932,punctuation,0,0,0,0,52747.0,2026-08-19,280337.0,2026-08-19
EPRX,EPRX.TO,Eupraxia Pharmaceuticals Inc.,Healthcare,Healthcare,EPRX|EPRX.TO,,9.7881,62987000.0,616525097.65,shares,0,0,0,0,360990.0,2026-08-19,66225.0,2026-08-19
0VNO.L,VGZ.TO,Vista Gold Corp.,Basic Materials,Basic Materials,0VNO.L|VGZ.TO,lse-iob,1.91,145974000.0,278805270.86,canonicity,0,0,0,0,5667.0,2026-08-19,54046.0,2026-08-19
SKE.TO,SKE,Skeena Resources Limited,Basic Materials,Basic Materials,SKE|SKE.TO,,37.8,123696000.0,4675708800.0,shares,0,0,0,0,367046.0,2026-08-19,772638.0,2026-08-19
0URY.L,DML.TO,Denison Mines Corp.,Energy,Energy,0URY.L|DML.TO,lse-iob,4.3499,904020935.0,3932373900.0,canonicity,1,0,0,0,59757.0,2026-08-19,3067295.0,2026-08-19
0HH6.L,AQMS,"Aqua Metals, Inc.",Industrials,Industrials,0HH6.L|AQMS,lse-iob,2.89,3408273.0,9849908.97,canonicity,1,0,0,0,1981.0,2026-08-19,88658.0,2026-08-19
LAC.TO,LAC,Lithium Americas Corp.,Basic Materials,Basic Materials,LAC|LAC.TO,,3.85,371790000.0,1431391500.0,punctuation,0,0,0,0,1251993.0,2026-08-19,10495014.0,2026-08-19
0Q77.L,AB.PA,AB Science S.A.,Healthcare,Healthcare,0Q77.L|AB.PA,lse-iob,1.54,73126144.0,112614261.76,canonicity,1,0,0,0,5479.0,2026-08-19,450372.0,2026-08-19
IVA.PA,IVA,Inventiva S.A.,Healthcare,Healthcare,0RNK.L|IVA|IVA.PA,,3.95,637084000.0,2516481800.0,shares,0,0,-2,-1,377076.0,2026-08-19,1025627.0,2026-08-19
0RNK.L,IVA,Inventiva S.A.,Healthcare,Healthcare,0RNK.L|IVA|IVA.PA,lse-iob,3.95,637084000.0,2516481800.0,canonicity,1,0,-2,-1,1962.0,2026-08-19,1025627.0,2026-08-19
0QXX.L,MOLN,Molecular Partners AG,Healthcare,Healthcare,0QXX.L|MOLN,lse-iob,3.12,37502552.0,117007962.24,canonicity,0,0,0,0,6578.0,2026-08-19,5320.0,2026-08-19
0MV8.L,VANTI.PA,Vantiva S.A.,Technology,Technology,0MV8.L|VANTI.PA,lse-iob,0.102,490267000.0,50007234.0,canonicity,0,0,0,0,27802.0,2026-08-19,73157.0,2026-08-19
TC.TO,TCX,Tucows Inc.,Technology,Technology,TC.TO|TCX,,13.47,11148826.0,150174686.22,punctuation,1,0,0,0,4930.0,2026-08-19,70616.0,2026-08-19
PPTA.TO,PPTA,Perpetua Resources Corp.,Basic Materials,Basic Materials,PPTA|PPTA.TO,,20.76,125085630.0,2596777678.8,punctuation,1,0,0,0,123904.0,2026-08-19,1556583.0,2026-08-19
SEA.TO,SA,Seabridge Gold Inc.,Basic Materials,Basic Materials,SA|SEA.TO,,36.6,107628783.0,3939213457.8,punctuation,0,0,0,0,116044.0,2026-08-19,761879.0,2026-08-19
0QAV.L,NBTX,Nanobiotix S.A.,Healthcare,Healthcare,0QAV.L|NANO.PA|NBTX,lse-iob,19.1093,48387950.0,924661510.5,canonicity,1,0,-2,-1,8588.0,2026-08-19,109732.0,2026-08-19
NANO.PA,NBTX,Nanobiotix S.A.,Healthcare,Healthcare,0QAV.L|NANO.PA|NBTX,,19.5,47418539.0,924661510.5,shares,0,0,-2,-1,159187.0,2026-08-19,109732.0,2026-08-19
MSCL.TO,MSLE,Satellos Bioscience Inc.,Healthcare,Healthcare,MSCL.TO|MSLE,,10.66,20831350.0,222062191.0,punctuation,0,0,0,0,21965.0,2026-08-19,55330.0,2026-08-19
NXE.TO,NXE,NexGen Energy Ltd.,Energy,Energy,0V9D.L|NXE|NXE.TO,,13.32,665698655.0,8867106084.6,punctuation,0,0,0,0,1571334.0,2026-08-19,5673262.0,2026-08-19
0V9D.L,NXE,NexGen Energy Ltd.,Energy,Energy,0V9D.L|NXE|NXE.TO,lse-iob,13.32,665698655.0,8867106084.6,canonicity,1,0,0,0,19249.0,2026-08-19,5673262.0,2026-08-19
0OCQ.L,TNG.PA,Transgene S.A.,Healthcare,Healthcare,0OCQ.L|TNG.PA,lse-iob,0.96,159344000.0,152970240.0,canonicity,1,0,0,0,520.0,2026-08-19,37794.0,2026-08-19
0IYU.L,AUMN.TO,Golden Minerals Company,Basic Materials,Basic Materials,0IYU.L|AUMN.TO,lse-iob,0.1937,16788213.0,3251876.8581,canonicity,0,0,0,0,8363.0,2026-08-19,16204.0,2026-08-19
BCT.TO,BCTX,BriaCell Therapeutics Corp.,Healthcare,Healthcare,BCT.TO|BCTX,,5.7,7250487.0,41327775.9,punctuation,1,0,0,0,6590.0,2026-08-19,166082.0,2026-08-19
