source,verdict,dollarVolume_usd,dollarVolume_basis,floor_usd
ALAFY.PA,ejected_below_floor,39035.82056,2026-08-21|EUR,1000000.0
ELEF.TO,ejected_below_floor,8767.014886349998,2026-08-21|CAD,1000000.0
APTA.ST,ejected_below_floor,1382.0271500000001,2026-08-21|SEK,1000000.0
GBK.ST,ejected_below_floor,12397.5769456,2026-08-21|SEK,1000000.0
QCORE.ST,ejected_below_floor,2529.204076,2026-08-21|SEK,1000000.0
HAYD.L,ejected_below_floor,27889.999612397994,2026-08-21|GBp,1000000.0
BR.TO,ejected_below_floor,1008.2677769999999,2026-08-21|CAD,1000000.0
VASTB.BR,ejected_below_floor,282149.30623200006,2026-08-21|EUR,1000000.0
016450.KS,ejected_below_floor,66317.85769257495,2026-08-21|KRW,1000000.0
S30.PA,ejected_below_floor,302706.3435504,2026-08-21|EUR,1000000.0
HSPG.OL,ejected_below_floor,3260.4156,2026-08-21|NOK,1000000.0
084680.KS,ejected_below_floor,186846.13182096876,2026-08-21|KRW,1000000.0
WISE.ST,ejected_below_floor,5215.912625,2026-08-21|SEK,1000000.0
ARTE.PA,ejected_below_floor,401.77368,2026-08-21|EUR,1000000.0
ALSEN.PA,ejected_below_floor,437529.9431800001,2026-08-21|EUR,1000000.0
BZAIW,ejected_below_floor,7183.93,2026-08-21|USD,1000000.0
SMWN.DE,ejected_below_floor,329.4892032000001,2026-08-21|EUR,1000000.0
DLHC,ejected_below_floor,243523.74000000002,2026-08-21|USD,1000000.0
GRA.TO,ejected_below_floor,179790.3349056,2026-08-21|CAD,1000000.0
CJR-B.TO,ejected_below_floor,4207.2120279,2026-08-21|CAD,1000000.0
ENVI.AS,ejected_below_floor,305194.74883920007,2026-08-21|EUR,1000000.0
TIG.L,ejected_below_floor,202514.866281,2026-08-21|GBp,1000000.0
SKIS-B.ST,ejected_below_floor,775980.8086100001,2026-08-21|SEK,1000000.0
PRO.ST,ejected_below_floor,7803.345305000001,2026-08-21|SEK,1000000.0
IMP-A-SDB.ST,ejected_below_floor,175067.7586,2026-08-21|SEK,1000000.0
SYZ.DE,ejected_below_floor,6275.902000000001,2026-08-21|EUR,1000000.0
NOSA.ST,ejected_below_floor,11090.8515795,2026-08-21|SEK,1000000.0
PHR.LS,ejected_below_floor,173113.54770225604,2026-08-21|EUR,1000000.0
BRILL.ST,ejected_below_floor,524.658204,2026-08-21|SEK,1000000.0
ALVAL.PA,ejected_below_floor,134161.62386400002,2026-08-21|EUR,1000000.0
002820.KS,ejected_below_floor,46135.45030551296,2026-08-21|KRW,1000000.0
AIX.OL,ejected_below_floor,2797.71954,2026-08-21|NOK,1000000.0
JSE.L,ejected_below_floor,512715.28104887996,2026-08-21|GBp,1000000.0
NC5A.DE,ejected_below_floor,857.2145836800001,2026-08-21|EUR,1000000.0
RROS.ST,ejected_below_floor,76045.321912,2026-08-21|SEK,1000000.0
LAT.PA,ejected_below_floor,22214.522458560004,2026-08-21|EUR,1000000.0
BFRI,ejected_below_floor,534737.32,2026-08-21|USD,1000000.0
HDLY.OL,ejected_below_floor,23307.234183999997,2026-08-21|NOK,1000000.0
MAGLE.ST,ejected_below_floor,1709.9672100000003,2026-08-21|SEK,1000000.0
ALNOV.PA,ejected_below_floor,248118.08066784003,2026-08-21|EUR,1000000.0
LGVN,ejected_below_floor,285532.2652,2026-08-21|USD,1000000.0
AURR.L,ejected_below_floor,70316.31614699999,2026-08-21|GBp,1000000.0
AIDX.TO,ejected_below_floor,172752.94169459998,2026-08-21|CAD,1000000.0
IS7.DE,ejected_below_floor,996.8857248,2026-08-21|EUR,1000000.0
TSEC.ST,ejected_below_floor,15674.204,2026-08-21|SEK,1000000.0
IES.L,ejected_below_floor,823523.3641236,2026-08-21|GBp,1000000.0
ALVGO.PA,ejected_below_floor,356.0190208000001,2026-08-21|EUR,1000000.0
FVL.TO,ejected_below_floor,616636.624851,2026-08-21|CAD,1000000.0
GFG.DE,ejected_below_floor,51066.48061504001,2026-08-21|EUR,1000000.0
WPRT.TO,ejected_below_floor,20558.753775,2026-08-21|CAD,1000000.0
GREAT.ST,ejected_below_floor,13883.800630000002,2026-08-21|SEK,1000000.0
ONWD.BR,ejected_below_floor,306884.3723952,2026-08-21|EUR,1000000.0
ACHR-WT,ejected_below_floor,3964.695,2026-08-21|USD,1000000.0
006840.KS,ejected_below_floor,100664.95750465,2026-08-21|KRW,1000000.0
ACIU,ejected_below_floor,742342.0,2026-08-21|USD,1000000.0
VEZ.DE,ejected_below_floor,15481.487815200002,2026-08-21|EUR,1000000.0
0UNL.L,ejected_below_floor,137390.5,2026-08-21|USD,1000000.0
AERO.ST,ejected_below_floor,7635.8586962,2026-08-21|SEK,1000000.0
0N6K.L,ejected_below_floor,36944.3479552,2026-08-21|EUR,1000000.0
ALGID.PA,ejected_below_floor,72303.01984384001,2026-08-21|EUR,1000000.0
PCZ.DE,ejected_below_floor,377119.31642880006,2026-08-21|EUR,1000000.0
ZEN.L,ejected_below_floor,44884.9312478,2026-08-21|GBp,1000000.0
DIST.ST,ejected_below_floor,3987.87921,2026-08-21|SEK,1000000.0
ELB.DE,ejected_below_floor,2869.464144,2026-08-21|EUR,1000000.0
INSP.ST,ejected_below_floor,7545.9500102,2026-08-21|SEK,1000000.0
PRD.L,ejected_below_floor,195597.77323967998,2026-08-21|GBp,1000000.0
IRIS.ST,ejected_below_floor,8021.6332105,2026-08-21|SEK,1000000.0
SES.ST,ejected_below_floor,94184.36312040001,2026-08-21|SEK,1000000.0
NRDY,ejected_below_floor,493722.24000000005,2026-08-21|USD,1000000.0
SFL.ST,ejected_below_floor,4575.76616,2026-08-21|SEK,1000000.0
DDRIL.OL,ejected_below_floor,149369.504555,2026-08-21|NOK,1000000.0
0QNV.L,kept_no_reading,,not-captured,1000000.0
ART.L,ejected_below_floor,4492.6519344,2026-08-21|GBp,1000000.0
0I0X.L,ejected_below_floor,34407.67,2026-08-21|USD,1000000.0
ALHGR.PA,ejected_below_floor,63103.426428000006,2026-08-21|EUR,1000000.0
MGIH,ejected_below_floor,530564.0,2026-08-21|USD,1000000.0
ENVIP.OL,ejected_below_floor,893467.37802,2026-08-21|NOK,1000000.0
MTI.ST,ejected_below_floor,141.918924,2026-08-21|SEK,1000000.0
QRHC,ejected_below_floor,54743.25,2026-08-21|USD,1000000.0
VLTSA.PA,ejected_below_floor,834583.2114624,2026-08-21|EUR,1000000.0
ALBIO.PA,ejected_below_floor,19397.744584320004,2026-08-21|EUR,1000000.0
EQVA.OL,ejected_below_floor,15630.675685,2026-08-21|NOK,1000000.0
NCYT.L,ejected_below_floor,73652.6605633,2026-08-21|GBp,1000000.0
BALCO.ST,ejected_below_floor,28711.704,2026-08-21|SEK,1000000.0
SOLID.IC,ejected_below_floor,16.950245759999998,2026-08-21|ISK,1000000.0
0IV3.L,ejected_below_floor,19097.46,2026-08-21|USD,1000000.0
AXIC-A.ST,ejected_below_floor,17037.891038,2026-08-21|SEK,1000000.0
WM.TO,ejected_below_floor,47304.857682,2026-08-21|CAD,1000000.0
EOS.PA,ejected_below_floor,1189.6095440000001,2026-08-21|EUR,1000000.0
PCELL.ST,ejected_below_floor,509001.52448600007,2026-08-21|SEK,1000000.0
UUU.DE,ejected_below_floor,9406.084216,2026-08-21|EUR,1000000.0
LIFE.OL,ejected_below_floor,108695.86346008,2026-08-21|NOK,1000000.0
AAPG,ejected_below_floor,192372.0,2026-08-21|USD,1000000.0
HGEA.DE,ejected_below_floor,2178.15832,2026-08-21|EUR,1000000.0
ALGAE.PA,ejected_below_floor,67850.7679976,2026-08-21|EUR,1000000.0
000040.KS,ejected_below_floor,62048.0327825169,2026-08-21|KRW,1000000.0
TISI,ejected_below_floor,320556.48,2026-08-21|USD,1000000.0
VOW.OL,ejected_below_floor,249060.7570341,2026-08-21|NOK,1000000.0
DND.TO,ejected_below_floor,165942.84684420002,2026-08-21|CAD,1000000.0
CI.ST,ejected_below_floor,19659.643299240004,2026-08-21|SEK,1000000.0
082210.KQ,ejected_below_floor,306114.85037157615,2026-08-21|KRW,1000000.0
KPRX,ejected_below_floor,62629.700000000004,2026-08-21|USD,1000000.0
ONCIN.OL,ejected_below_floor,59648.328064,2026-08-21|NOK,1000000.0
053030.KQ,ejected_below_floor,822681.2643779233,2026-08-21|KRW,1000000.0
FPG.PA,ejected_below_floor,706.2659510400001,2026-08-21|EUR,1000000.0
ALIMP.PA,ejected_below_floor,17843.03697792,2026-08-21|EUR,1000000.0
ALZ.ST,ejected_below_floor,454296.6040977,2026-08-21|SEK,1000000.0
SALT-B.ST,ejected_below_floor,331395.94037200004,2026-08-21|SEK,1000000.0
ICU,ejected_below_floor,308474.7,2026-08-21|USD,1000000.0
ASA.OL,ejected_below_floor,12379.257845999999,2026-08-21|NOK,1000000.0
DGR.DE,ejected_below_floor,6392.549712000001,2026-08-21|EUR,1000000.0
STW.ST,ejected_below_floor,44973.5342,2026-08-21|SEK,1000000.0
ALSGD.PA,ejected_below_floor,56380.421632640006,2026-08-21|EUR,1000000.0
GIGA.OL,ejected_below_floor,25098.814335599996,2026-08-21|NOK,1000000.0
TRLS.L,kept_no_reading,,not-captured,1000000.0
FLEXQ.ST,ejected_below_floor,123389.6118,2026-08-21|SEK,1000000.0
TTO.DE,ejected_below_floor,96.61120640000001,2026-08-21|EUR,1000000.0
PTM.TO,ejected_below_floor,157242.47888339998,2026-08-21|CAD,1000000.0
ALINT.PA,ejected_below_floor,7103.358662400001,2026-08-21|EUR,1000000.0
CHF.L,ejected_below_floor,1468.21282272,2026-08-21|GBp,1000000.0
071670.KQ,ejected_below_floor,481592.0451088201,2026-08-21|KRW,1000000.0
0QW7.L,ejected_below_floor,76910.96160000001,2026-08-21|EUR,1000000.0
ZTEK,ejected_below_floor,110290.50899999999,2026-08-21|USD,1000000.0
ALKLK.PA,ejected_below_floor,99515.5778936,2026-08-21|EUR,1000000.0
BRIGHT.ST,ejected_below_floor,2082.9696678,2026-08-21|SEK,1000000.0
CRIN.DE,ejected_below_floor,911168.6726080001,2026-08-21|EUR,1000000.0
024890.KS,ejected_below_floor,135636.13926724932,2026-08-21|KRW,1000000.0
091810.KS,kept_no_reading,,not-captured,1000000.0
ALDBT.PA,ejected_below_floor,320623.6988032,2026-08-21|EUR,1000000.0
BLEE.PA,ejected_below_floor,868.4804800000001,2026-08-21|EUR,1000000.0
VOTR.DE,ejected_below_floor,23765.829192800007,2026-08-21|EUR,1000000.0
NICA.ST,ejected_below_floor,61837.3114072,2026-08-21|SEK,1000000.0
PRS.OL,ejected_below_floor,993196.1761889999,2026-08-21|NOK,1000000.0
DEF.DE,ejected_below_floor,39591.346592,2026-08-21|EUR,1000000.0
ERD.TO,ejected_below_floor,344599.5890502,2026-08-21|CAD,1000000.0
LHYFE.PA,ejected_below_floor,118476.27504000001,2026-08-21|EUR,1000000.0
MBK.DE,ejected_below_floor,9336.223136,2026-08-21|EUR,1000000.0
SYV.DE,ejected_below_floor,42263.40187624001,2026-08-21|EUR,1000000.0
002210.KS,ejected_below_floor,215384.65929084196,2026-08-21|KRW,1000000.0
GIL.DE,ejected_below_floor,158123.510496,2026-08-21|EUR,1000000.0
LARK.ST,ejected_below_floor,5613.709696000001,2026-08-21|SEK,1000000.0
0P07.L,ejected_below_floor,16230.65202,2026-08-21|CAD,1000000.0
0J4V.L,ejected_below_floor,3888.6796000000004,2026-08-21|USD,1000000.0
AVL.TO,ejected_below_floor,81142.298316,2026-08-21|CAD,1000000.0
LEXX,ejected_below_floor,169280.735,2026-08-21|USD,1000000.0
LXB.ST,ejected_below_floor,1217.3446466999999,2026-08-21|SEK,1000000.0
0DO7.L,ejected_below_floor,381.12494784000006,2026-08-21|EUR,1000000.0
AVT.PA,ejected_below_floor,29996.220496608003,2026-08-21|EUR,1000000.0
URE.TO,ejected_below_floor,510956.9139284999,2026-08-21|CAD,1000000.0
OPTI.ST,ejected_below_floor,88984.66570350001,2026-08-21|SEK,1000000.0
ALCLS.PA,ejected_below_floor,643118.317912,2026-08-21|EUR,1000000.0
QLINEA.ST,ejected_below_floor,15910.292265000002,2026-08-21|SEK,1000000.0
BINERO.ST,ejected_below_floor,2340.685998,2026-08-21|SEK,1000000.0
EGLX.TO,ejected_below_floor,1738.78053435,2026-08-21|CAD,1000000.0
089590.KS,ejected_below_floor,965016.4888710794,2026-08-21|KRW,1000000.0
AMI.DE,ejected_below_floor,9938.02851,2026-08-21|EUR,1000000.0
0QYH.L,ejected_below_floor,25567.2,2026-08-21|USD,1000000.0
BIM.ST,ejected_below_floor,78410.74995600001,2026-08-21|SEK,1000000.0
AIFA,ejected_below_floor,829306.7999999999,2026-08-21|USD,1000000.0
CMCOM.AS,ejected_below_floor,192511.12844640002,2026-08-21|EUR,1000000.0
ALROC.PA,ejected_below_floor,245686.37938560004,2026-08-21|EUR,1000000.0
BEPI,ejected_below_floor,411970.74000000005,2026-08-21|USD,1000000.0
IMMNOV.ST,ejected_below_floor,44767.85038628,2026-08-21|SEK,1000000.0
WAGA.PA,ejected_below_floor,18290.384432000003,2026-08-21|EUR,1000000.0
NXTCL.ST,ejected_below_floor,38875.384379999996,2026-08-21|SEK,1000000.0
GOLD.TO,ejected_below_floor,479199.65931270004,2026-08-21|CAD,1000000.0
PRN.TO,ejected_below_floor,87437.4489396,2026-08-21|CAD,1000000.0
PROF,ejected_below_floor,625562.7,2026-08-21|USD,1000000.0
ABXX.TO,kept_no_reading,,not-captured,1000000.0
FLT.TO,ejected_below_floor,525272.462955,2026-08-21|CAD,1000000.0
0KDU.L,ejected_below_floor,9025.26,2026-08-21|USD,1000000.0
TMQ.TO,ejected_below_floor,956673.1477485,2026-08-21|CAD,1000000.0
MOMENT.ST,ejected_below_floor,4300.7062000000005,2026-08-21|SEK,1000000.0
CORO.L,ejected_below_floor,5588.568011599999,2026-08-21|GBp,1000000.0
AXOLOT.ST,ejected_below_floor,10577.902614999999,2026-08-21|SEK,1000000.0
BOHO.ST,ejected_below_floor,6812.734152,2026-08-21|SEK,1000000.0
WAVE,ejected_below_floor,482881.0,2026-08-21|USD,1000000.0
EMH.DE,ejected_below_floor,21797.2135296,2026-08-21|EUR,1000000.0
EGTX.ST,ejected_below_floor,530854.4709160001,2026-08-21|SEK,1000000.0
SINT,ejected_below_floor,182016.5,2026-08-21|USD,1000000.0
CNSP,ejected_below_floor,167804.89,2026-08-21|USD,1000000.0
MAK.DE,ejected_below_floor,996.4161192000001,2026-08-21|EUR,1000000.0
NVO.TO,ejected_below_floor,12594.5777853,2026-08-21|CAD,1000000.0
CLLS,ejected_below_floor,102813.97499999999,2026-08-21|USD,1000000.0
MANTEX.ST,ejected_below_floor,1432.981872,2026-08-21|SEK,1000000.0
HDP.PA,ejected_below_floor,1433.1667200000002,2026-08-21|EUR,1000000.0
AAQ1.DE,ejected_below_floor,1665.8128128,2026-08-21|EUR,1000000.0
0OB3.L,ejected_below_floor,210053.5520839408,2026-08-21|EUR,1000000.0
BRE.TO,ejected_below_floor,164443.8661524,2026-08-21|CAD,1000000.0
H2O.DE,ejected_below_floor,23306.317214400002,2026-08-21|EUR,1000000.0
CRDL.TO,ejected_below_floor,194817.9311316,2026-08-21|CAD,1000000.0
HPUR.OL,ejected_below_floor,22678.666355999998,2026-08-21|NOK,1000000.0
069640.KS,ejected_below_floor,43445.26298213465,2026-08-21|KRW,1000000.0
PPR.TO,ejected_below_floor,586.2751514999999,2026-08-21|CAD,1000000.0
CIRCHE.ST,ejected_below_floor,3485.7742122000004,2026-08-21|SEK,1000000.0
COBH.BR,ejected_below_floor,10667.584,2026-08-21|EUR,1000000.0
TSK.TO,ejected_below_floor,456463.5130151999,2026-08-21|CAD,1000000.0
ADXN,ejected_below_floor,31645.640000000003,2026-08-21|USD,1000000.0
EMGS.OL,ejected_below_floor,41347.2208788,2026-08-21|NOK,1000000.0
0G8X.L,ejected_below_floor,369.98672760000005,2026-08-21|SEK,1000000.0
NXFIL.AS,ejected_below_floor,201308.5806144,2026-08-21|EUR,1000000.0
ZAPLOX.ST,ejected_below_floor,1760.482829,2026-08-21|SEK,1000000.0
0NFG.L,ejected_below_floor,68.00584800000001,2026-08-21|EUR,1000000.0
MGA.TO,ejected_below_floor,264680.8926615,2026-08-21|CAD,1000000.0
FASTAT.ST,ejected_below_floor,38482.149338849995,2026-08-21|SEK,1000000.0
LCLEAN.ST,ejected_below_floor,2704.9103592,2026-08-21|SEK,1000000.0
CO.PA,ejected_below_floor,112744.08356320001,2026-08-21|EUR,1000000.0
BANQ.BR,ejected_below_floor,33537.14481600001,2026-08-21|EUR,1000000.0
VALN,ejected_below_floor,548183.52,2026-08-21|USD,1000000.0
VVY.AS,ejected_below_floor,82605.0802376,2026-08-21|EUR,1000000.0
ALMAR.PA,ejected_below_floor,4767.957835200001,2026-08-21|EUR,1000000.0
VHC,ejected_below_floor,285705.0,2026-08-21|USD,1000000.0
ALHRS.PA,ejected_below_floor,32168.609740800002,2026-08-21|EUR,1000000.0
0R3M.L,ejected_below_floor,3911.571148800001,2026-08-21|EUR,1000000.0
CWEB.TO,ejected_below_floor,36371.4445098,2026-08-21|CAD,1000000.0
STLR.TO,ejected_below_floor,261091.80265229996,2026-08-21|CAD,1000000.0
GCOR.ST,ejected_below_floor,10130.578480400001,2026-08-21|SEK,1000000.0
ANRG.TO,ejected_below_floor,266985.8962155,2026-08-21|CAD,1000000.0
ALTHE.PA,ejected_below_floor,115704.05172176001,2026-08-21|EUR,1000000.0
009410.KS,ejected_below_floor,410797.56726656674,2026-08-21|KRW,1000000.0
009415.KS,ejected_below_floor,54098.556448384,2026-08-21|KRW,1000000.0
SNYR,ejected_below_floor,591304.0682,2026-08-21|USD,1000000.0
KSC.DE,ejected_below_floor,6762.071343200001,2026-08-21|EUR,1000000.0
OSE.PA,ejected_below_floor,698282.7555587201,2026-08-21|EUR,1000000.0
LGO.TO,ejected_below_floor,119184.736986,2026-08-21|CAD,1000000.0
AELIS.PA,ejected_below_floor,25241.845974400003,2026-08-21|EUR,1000000.0
ALECO.PA,ejected_below_floor,4552.4610432,2026-08-21|EUR,1000000.0
0RD8.L,ejected_below_floor,37648.02006,2026-08-21|EUR,1000000.0
KRN.TO,ejected_below_floor,3592.8040346999996,2026-08-21|CAD,1000000.0
BCO.DE,ejected_below_floor,763865.9187040002,2026-08-21|EUR,1000000.0
ORX.ST,ejected_below_floor,55888.264277999995,2026-08-21|SEK,1000000.0
EST.L,ejected_below_floor,90136.29749985,2026-08-21|GBp,1000000.0
HDF.PA,ejected_below_floor,25296.795627200005,2026-08-21|EUR,1000000.0
MAXENT-B.ST,ejected_below_floor,3328.5551040000005,2026-08-21|SEK,1000000.0
SYZ.TO,ejected_below_floor,71264.0217591,2026-08-21|CAD,1000000.0
PPBT,ejected_below_floor,358159.39,2026-08-21|USD,1000000.0
GOMX.ST,ejected_below_floor,628513.039084,2026-08-21|SEK,1000000.0
SOLT.ST,ejected_below_floor,172250.6438653,2026-08-21|SEK,1000000.0
ARA.TO,ejected_below_floor,305265.7224144,2026-08-21|CAD,1000000.0
323990.KQ,ejected_below_floor,475731.525963239,2026-08-21|KRW,1000000.0
0UYN.L,ejected_below_floor,14121.2586168,2026-08-21|CAD,1000000.0
TCRT,ejected_below_floor,27248.32,2026-08-21|USD,1000000.0
ELIC.ST,ejected_below_floor,148228.76422900002,2026-08-21|SEK,1000000.0
KPT.TO,ejected_below_floor,157416.9876,2026-08-21|CAD,1000000.0
001530.KS,ejected_below_floor,794158.569889356,2026-08-21|KRW,1000000.0
006740.KS,ejected_below_floor,60065.03035059688,2026-08-21|KRW,1000000.0
083790.KQ,ejected_below_floor,128710.725218824,2026-08-21|KRW,1000000.0
PYC.L,ejected_below_floor,25641.643940261998,2026-08-21|GBp,1000000.0
GASX.TO,ejected_below_floor,191174.666832,2026-08-21|CAD,1000000.0
0RNP.L,ejected_below_floor,31467.888614400003,2026-08-21|EUR,1000000.0
ALLGO.PA,ejected_below_floor,4809.68896,2026-08-21|EUR,1000000.0
ARCT.ST,ejected_below_floor,20549.722102,2026-08-21|SEK,1000000.0
BSX.TO,ejected_below_floor,555529.5685836,2026-08-21|CAD,1000000.0
VICO.ST,ejected_below_floor,792702.8417,2026-08-21|SEK,1000000.0
SFD.TO,ejected_below_floor,2314.1768364,2026-08-21|CAD,1000000.0
AVCN.TO,ejected_below_floor,15448.658542199999,2026-08-21|CAD,1000000.0
ACOU.ST,ejected_below_floor,7845.861114,2026-08-21|SEK,1000000.0
MTRK.AS,ejected_below_floor,6221.462536000001,2026-08-21|EUR,1000000.0
067630.KQ,ejected_below_floor,943775.5018569864,2026-08-21|KRW,1000000.0
BYL.TO,ejected_below_floor,25206.027342749996,2026-08-21|CAD,1000000.0
095700.KQ,ejected_below_floor,516510.52042870526,2026-08-21|KRW,1000000.0
CAPS,ejected_below_floor,101649.87,2026-08-21|USD,1000000.0
APLI.TO,ejected_below_floor,445.6506073499999,2026-08-21|CAD,1000000.0
CCM.TO,ejected_below_floor,11084.873295599999,2026-08-21|CAD,1000000.0
PNE3.DE,ejected_below_floor,599019.511248,2026-08-21|EUR,1000000.0
EARN.L,ejected_below_floor,10440.0340772,2026-08-21|GBp,1000000.0
CRIS,ejected_below_floor,427826.08,2026-08-21|USD,1000000.0
ACRM.L,ejected_below_floor,6228.523293124999,2026-08-21|GBp,1000000.0
FCP.LS,ejected_below_floor,1306.1297088000001,2026-08-21|EUR,1000000.0
004540.KS,ejected_below_floor,312380.7962405923,2026-08-21|KRW,1000000.0
004545.KS,ejected_below_floor,13827.548028105,2026-08-21|KRW,1000000.0
OXE.ST,ejected_below_floor,20946.6894665,2026-08-21|SEK,1000000.0
LYTIX.OL,ejected_below_floor,30926.52105,2026-08-21|NOK,1000000.0
FURY.TO,ejected_below_floor,62687.7166734,2026-08-21|CAD,1000000.0
ALCJ.PA,ejected_below_floor,401106.33913536003,2026-08-21|EUR,1000000.0
ALCBI.PA,ejected_below_floor,104685.858209616,2026-08-21|EUR,1000000.0
BRFH,ejected_below_floor,19716.0,2026-08-21|USD,1000000.0
ALAGP.PA,ejected_below_floor,12793.907137920001,2026-08-21|EUR,1000000.0
CTXR,ejected_below_floor,329156.28219999996,2026-08-21|USD,1000000.0
PGN.DE,ejected_below_floor,734.1500880000001,2026-08-21|EUR,1000000.0
APRE,ejected_below_floor,51549.2724,2026-08-21|USD,1000000.0
290670.KQ,ejected_below_floor,117585.7962339515,2026-08-21|KRW,1000000.0
HPHA.DE,ejected_below_floor,8272.01568,2026-08-21|EUR,1000000.0
GP,ejected_below_floor,408496.12,2026-08-21|USD,1000000.0
SPRINT.ST,ejected_below_floor,122734.194772,2026-08-21|SEK,1000000.0
AHG,ejected_below_floor,12546.3015,2026-08-21|USD,1000000.0
ANDF.OL,ejected_below_floor,46134.259096,2026-08-21|NOK,1000000.0
SLVR.TO,ejected_below_floor,625744.2519342,2026-08-21|CAD,1000000.0
GNLX,ejected_below_floor,611480.4800000001,2026-08-21|USD,1000000.0
ZLNA.OL,ejected_below_floor,182815.039632,2026-08-21|NOK,1000000.0
MAAT.PA,ejected_below_floor,236882.95568960003,2026-08-21|EUR,1000000.0
FRAM-B.ST,ejected_below_floor,1089.60124,2026-08-21|SEK,1000000.0
TCF.L,ejected_below_floor,6563.491032055999,2026-08-21|GBp,1000000.0
ELO.TO,ejected_below_floor,198634.449312,2026-08-21|CAD,1000000.0
TOURN.ST,ejected_below_floor,12095.533324,2026-08-21|SEK,1000000.0
ISPC,ejected_below_floor,414957.52999999997,2026-08-21|USD,1000000.0
AZRN.AS,ejected_below_floor,50474.94916800001,2026-08-21|EUR,1000000.0
FNGR,ejected_below_floor,435023.15640000004,2026-08-21|USD,1000000.0
ALUCI.PA,ejected_below_floor,467.2401792,2026-08-21|EUR,1000000.0
EPRX.TO,ejected_below_floor,447630.65170200006,2026-08-21|CAD,1000000.0
LCFY,ejected_below_floor,32213.949999999997,2026-08-21|USD,1000000.0
006570.KS,ejected_below_floor,169482.82684951962,2026-08-21|KRW,1000000.0
AEX.L,ejected_below_floor,102884.38627739999,2026-08-21|GBp,1000000.0
AGMR.TO,ejected_below_floor,365292.4804452,2026-08-21|CAD,1000000.0
NOL.OL,ejected_below_floor,894539.2766256001,2026-08-21|NOK,1000000.0
IMPC.ST,ejected_below_floor,33544.1316,2026-08-21|SEK,1000000.0
MOLN,ejected_below_floor,21247.1171,2026-08-21|USD,1000000.0
0VNO.L,ejected_below_floor,13997.490000000002,2026-08-21|USD,1000000.0
DOXA.ST,ejected_below_floor,26617.6303456,2026-08-21|SEK,1000000.0
NIO.ST,ejected_below_floor,14193.861584,2026-08-21|SEK,1000000.0
DMYD-B.ST,ejected_below_floor,64535.2100946,2026-08-21|SEK,1000000.0
A1G.DE,ejected_below_floor,216382.9899456,2026-08-21|EUR,1000000.0
NEXT.OL,ejected_below_floor,30461.8164368,2026-08-21|NOK,1000000.0
CODE.OL,ejected_below_floor,7046.731306,2026-08-21|NOK,1000000.0
0QXX.L,ejected_below_floor,27864.2856492,2026-08-21|CHF,1000000.0
XSPRAY.ST,ejected_below_floor,195987.65183200003,2026-08-21|SEK,1000000.0
UFO.L,ejected_below_floor,40929.01628508,2026-08-21|GBp,1000000.0
KLAR.ST,ejected_below_floor,96920.88576660001,2026-08-21|SEK,1000000.0
EKOP.BR,ejected_below_floor,21531.242832000004,2026-08-21|EUR,1000000.0
ACE.ST,ejected_below_floor,143208.62896200002,2026-08-21|SEK,1000000.0
0HX7.L,ejected_below_floor,59546.35,2026-08-21|USD,1000000.0
0HE6.L,ejected_below_floor,763542.1,2026-08-21|USD,1000000.0
BNN.DE,ejected_below_floor,8732.692976,2026-08-21|EUR,1000000.0
0URY.L,ejected_below_floor,209010.53509649995,2026-08-21|CAD,1000000.0
0KCC.L,ejected_below_floor,1637.7791599999998,2026-08-21|USD,1000000.0
SJJ.DE,ejected_below_floor,115036.327056,2026-08-21|EUR,1000000.0
AQMS,ejected_below_floor,249702.22,2026-08-21|USD,1000000.0
CANTA.ST,ejected_below_floor,233171.41286880005,2026-08-21|SEK,1000000.0
ACET,ejected_below_floor,832448.58,2026-08-21|USD,1000000.0
REALFI.ST,ejected_below_floor,1859.7159350000002,2026-08-21|SEK,1000000.0
CMMB,ejected_below_floor,287089.92000000004,2026-08-21|USD,1000000.0
SLR.TO,ejected_below_floor,8478.0168264,2026-08-21|CAD,1000000.0
0QN1.L,ejected_below_floor,26429.099534056797,2026-08-21|CHF,1000000.0
LAM.TO,ejected_below_floor,135033.4934325,2026-08-21|CAD,1000000.0
NDLS,ejected_below_floor,785798.46,2026-08-21|USD,1000000.0
SVB.TO,ejected_below_floor,25009.6347225,2026-08-21|CAD,1000000.0
ALENT.PA,ejected_below_floor,16108.133006400003,2026-08-21|EUR,1000000.0
CHARGE.ST,ejected_below_floor,18713.839760000003,2026-08-21|SEK,1000000.0
GRC.TO,ejected_below_floor,1012.666914,2026-08-21|CAD,1000000.0
VGZ.TO,ejected_below_floor,138425.0621904,2026-08-21|CAD,1000000.0
M3V.DE,ejected_below_floor,965.88016,2026-08-21|EUR,1000000.0
USEA,ejected_below_floor,171106.495,2026-08-21|USD,1000000.0
0Q77.L,ejected_below_floor,4389.92996528,2026-08-21|EUR,1000000.0
0HH6.L,ejected_below_floor,5617.1255,2026-08-21|USD,1000000.0
OBD.L,ejected_below_floor,40141.61996249999,2026-08-21|GBp,1000000.0
ALMAS.PA,ejected_below_floor,12054.23309664,2026-08-21|EUR,1000000.0
DIVIO-B.ST,ejected_below_floor,5905.9364973,2026-08-21|SEK,1000000.0
BBLG,ejected_below_floor,208714.3386,2026-08-21|USD,1000000.0
ELR.TO,ejected_below_floor,45766.025136000004,2026-08-21|CAD,1000000.0
